timestamp,price,rsi,volume,ema_fast,ema_slow,ema_trend,trend_direction,signal,in_position,position_side,unrealized_pnl_pct,pending_signal
2026-05-17T00:20:59.987030,78195.31,6.13,53.893480,79279.71,79804.86,77696.82,neutral,,False,,0.0000,LONG_WAIT_8/12
2026-05-17T00:51:01.128197,78110.46,4.86,136.496470,79271.99,79801.53,77695.98,neutral,,False,,0.0000,LONG_WAIT_9/12
2026-05-17T01:21:01.557394,78042.99,4.77,492.317470,79265.86,79798.88,77695.31,neutral,,False,,0.0000,LONG_WAIT_10/12
2026-05-17T01:51:01.973619,77849.99,4.53,786.239360,79248.31,79791.32,77693.39,neutral,,False,,0.0000,LONG_WAIT_11/12
2026-05-17T02:21:10.386848,77913.69,4.61,927.627350,79254.10,79793.81,77694.02,neutral,,False,,0.0000,LONG_WAIT_0/12
2026-05-17T02:51:10.793853,77904.58,4.60,1033.480200,79253.28,79793.46,77693.93,neutral,,False,,0.0000,LONG_WAIT_1/12
2026-05-17T03:21:11.888363,77979.18,4.69,1183.058360,79260.06,79796.38,77694.67,neutral,,False,,0.0000,LONG_WAIT_2/12
2026-05-17T03:51:12.267488,78067.48,4.80,1270.169340,79268.09,79799.84,77695.55,neutral,,False,,0.0000,LONG_WAIT_3/12
2026-05-17T04:21:12.897536,78078.7,6.57,84.146190,79156.77,79730.90,77703.45,neutral,,False,,0.0000,LONG_WAIT_4/12
2026-05-17T04:51:13.264150,78190.7,9.49,236.827990,79166.95,79735.29,77704.56,neutral,,False,,0.0000,LONG_WAIT_5/12
2026-05-17T05:21:13.640403,78194.06,9.58,525.589140,79167.26,79735.42,77704.60,neutral,,False,,0.0000,LONG_WAIT_6/12
2026-05-17T05:51:14.041040,78123.48,7.76,615.344760,79160.84,79732.65,77703.89,neutral,,False,,0.0000,LONG_WAIT_7/12
2026-05-17T06:21:14.430194,78122.22,7.73,681.160480,79160.73,79732.60,77703.88,neutral,,False,,0.0000,LONG_WAIT_8/12
2026-05-17T06:51:15.105860,78076.91,6.52,751.358000,79156.61,79730.83,77703.43,neutral,,False,,0.0000,LONG_WAIT_9/12
2026-05-17T07:03:23.119292,78086.61,6.78,781.223380,79157.49,79731.21,77703.53,neutral,,False,,0.0000,LONG_WAIT_10/12
2026-05-17T07:33:23.497141,78190.37,9.49,853.501100,79166.92,79735.28,77704.56,neutral,,False,,0.0000,LONG_WAIT_11/12
2026-05-17T08:03:32.861355,78165.18,9.26,13.082860,79075.00,79673.39,77846.38,neutral,,False,,0.0000,LONG_WAIT_0/12
2026-05-17T08:33:33.239673,78071.25,9.03,74.345570,79066.46,79669.71,77845.44,neutral,,False,,0.0000,LONG_WAIT_1/12
2026-05-17T09:03:33.627071,78109.99,9.12,121.001920,79069.98,79671.22,77845.83,neutral,,False,,0.0000,LONG_WAIT_2/12
2026-05-17T09:33:33.994631,78119.9,9.15,219.043120,79070.88,79671.61,77845.93,neutral,,False,,0.0000,LONG_WAIT_3/12
2026-05-17T10:03:34.408160,78270.51,11.57,325.220740,79084.57,79677.52,77847.43,neutral,,False,,0.0000,LONG_WAIT_4/12
2026-05-17T10:33:34.775467,78445.02,15.62,744.554840,79100.44,79684.36,77849.16,neutral,,False,,0.0000,LONG_WAIT_5/12
2026-05-17T11:03:35.434096,78386.67,14.31,937.655330,79095.13,79682.07,77848.58,neutral,,False,,0.0000,LONG_WAIT_6/12
2026-05-17T11:33:35.842434,78359.0,13.67,1037.104800,79092.62,79680.99,77848.31,neutral,,False,,0.0000,LONG_WAIT_7/12
2026-05-17T12:03:36.221519,78401.59,15.95,17.567840,79034.51,79632.97,77861.72,neutral,,False,,0.0000,LONG_WAIT_8/12
2026-05-17T12:33:36.616969,78423.65,16.19,149.979220,79036.51,79633.83,77861.94,neutral,,False,,0.0000,LONG_WAIT_9/12
2026-05-17T13:03:37.035457,78295.74,15.48,270.093200,79024.88,79628.82,77860.67,neutral,,False,,0.0000,LONG_WAIT_10/12
2026-05-17T13:33:37.427255,78250.0,15.29,384.443840,79020.73,79627.02,77860.21,neutral,,False,,0.0000,LONG_WAIT_11/12
2026-05-17T14:03:50.386418,78182.0,15.02,546.271540,79014.54,79624.36,77859.54,neutral,,False,,0.0000,LONG_WAIT_0/12
2026-05-17T14:33:50.755825,77995.99,14.31,841.387280,78997.63,79617.06,77857.69,neutral,,False,,0.0000,LONG_WAIT_1/12
2026-05-17T15:03:51.402869,78051.44,14.51,922.824360,79002.67,79619.24,77858.24,neutral,,False,,0.0000,LONG_WAIT_2/12
2026-05-17T15:33:51.806084,78042.51,14.48,1023.411820,79001.86,79618.89,77858.15,neutral,,False,,0.0000,LONG_WAIT_3/12
2026-05-17T16:03:52.202660,78127.21,16.94,7.989790,78923.08,79560.72,77860.28,neutral,,False,,0.0000,LONG_WAIT_4/12
2026-05-17T16:33:52.604470,78132.48,17.06,60.507530,78923.56,79560.93,77860.33,neutral,,False,,0.0000,LONG_WAIT_5/12
2026-05-17T17:03:53.013426,78013.66,15.09,196.585340,78912.76,79556.27,77859.15,neutral,,False,,0.0000,LONG_WAIT_6/12
2026-05-17T17:33:53.449593,77943.45,14.81,346.868890,78906.38,79553.52,77858.45,neutral,,False,,0.0000,LONG_WAIT_7/12
2026-05-17T18:03:54.088167,78178.43,18.05,448.542180,78927.74,79562.73,77860.78,neutral,,False,,0.0000,LONG_WAIT_8/12
2026-05-17T18:33:54.459700,78149.73,17.43,548.349790,78925.13,79561.61,77860.50,neutral,,False,,0.0000,LONG_WAIT_9/12
2026-05-17T19:03:55.111479,78257.57,19.71,621.370620,78934.94,79565.84,77861.57,neutral,,False,,0.0000,LONG_WAIT_10/12
2026-05-17T19:33:55.509132,78235.98,19.26,715.205150,78932.97,79564.99,77861.36,neutral,,False,,0.0000,LONG_WAIT_11/12
2026-05-17T20:04:03.693708,78389.89,35.48,10.029730,78898.42,79525.69,77909.34,neutral,,False,,0.0000,LONG_WAIT_0/12
2026-05-17T20:34:04.070099,78359.99,35.08,99.231020,78895.70,79524.51,77909.05,neutral,,False,,0.0000,LONG_WAIT_1/12
2026-05-17T21:04:04.460774,78243.51,33.60,212.333470,78885.11,79519.95,77907.89,neutral,,False,,0.0000,LONG_WAIT_2/12
2026-05-17T21:34:04.832745,78399.3,35.61,345.215130,78899.28,79526.06,77909.44,neutral,,False,,0.0000,LONG_WAIT_3/12
2026-05-17T22:04:05.386188,78245.37,33.62,579.819910,78885.28,79520.02,77907.90,neutral,,False,,0.0000,LONG_WAIT_4/12
2026-05-17T22:34:05.759397,78075.59,31.68,858.150710,78869.85,79513.36,77906.22,neutral,,False,,0.0000,LONG_WAIT_5/12
2026-05-17T23:04:06.413347,77976.65,30.64,1117.290900,78860.85,79509.48,77905.23,neutral,,False,,0.0000,LONG_WAIT_6/12
2026-05-17T23:34:06.776846,77862.33,29.53,1384.604470,78850.46,79505.00,77904.09,weak_bearish,,False,,0.0000,LONG_WAIT_7/12
2026-05-18T00:04:07.163472,77330.0,25.28,88.593400,78678.79,79404.47,77923.45,weak_bearish,,False,,0.0000,LONG_WAIT_8/12
2026-05-18T00:34:07.545871,77010.76,23.26,790.557470,78649.77,79391.95,77920.27,weak_bearish,,False,,0.0000,LONG_WAIT_9/12
2026-05-18T01:04:08.168972,77170.0,24.23,1087.574490,78664.25,79398.20,77921.86,weak_bearish,,False,,0.0000,LONG_WAIT_10/12
2026-05-18T01:34:08.546052,76896.51,22.61,1464.740310,78639.39,79387.47,77919.14,weak_bearish,,False,,0.0000,LONG_WAIT_11/12
