timestamp,price,rsi,volume,ema_fast,ema_slow,ema_trend,trend_direction,signal,in_position,position_side,unrealized_pnl_pct,pending_signal
2026-05-31T05:57:57.743957,74073.79,59.99,408.389290,74086.46,75036.39,76926.85,bearish,,False,,0.0000,SHORT_WAIT_6/12
2026-05-31T06:27:58.697663,74020.0,58.61,492.882880,74081.57,75034.28,76926.32,bearish,,False,,0.0000,SHORT_WAIT_7/12
2026-05-31T06:57:59.701668,74061.0,59.66,564.437270,74085.30,75035.89,76926.72,bearish,,False,,0.0000,SHORT_WAIT_8/12
2026-05-31T07:19:19.804399,73952.65,56.97,644.996280,74075.45,75031.64,76925.65,bearish,,False,,0.0000,SHORT_WAIT_8/12
2026-05-31T07:49:20.464405,73880.79,55.32,818.948730,74068.92,75028.82,76924.93,bearish,,False,,0.0000,SHORT_WAIT_9/12
2026-05-31T08:19:21.148449,73945.99,64.36,120.810340,74056.95,74985.94,76799.68,bearish,,False,,0.0000,SHORT_WAIT_10/12
2026-05-31T08:49:22.148055,73851.4,62.56,284.494390,74048.35,74982.23,76798.74,bearish,,False,,0.0000,SHORT_WAIT_11/12
2026-05-31T09:03:43.216138,73894.92,63.53,354.568410,74052.31,74983.94,76799.17,bearish,,False,,0.0000,
2026-05-31T09:33:53.111482,73975.74,64.83,468.815090,74059.66,74987.11,76799.97,bearish,,False,,0.0000,
2026-05-31T10:03:53.747005,73828.15,61.90,687.322840,74046.24,74981.32,76798.50,bearish,,False,,0.0000,SHORT_WAIT_0/12
2026-05-31T10:33:54.355177,73834.0,62.07,954.542000,74046.77,74981.55,76798.56,bearish,,False,,0.0000,SHORT_WAIT_1/12
2026-05-31T11:03:54.786469,73926.89,64.05,1080.415140,74055.22,74985.19,76799.49,bearish,,False,,0.0000,SHORT_WAIT_2/12
2026-05-31T11:33:55.164549,73925.34,64.03,1128.617710,74055.08,74985.13,76799.47,bearish,,False,,0.0000,SHORT_WAIT_3/12
2026-05-31T12:03:55.594334,73894.16,58.91,16.053130,74041.48,74942.86,76839.00,bearish,,False,,0.0000,SHORT_WAIT_4/12
2026-05-31T12:33:55.996805,73930.04,59.96,96.117420,74044.74,74944.26,76839.35,bearish,,False,,0.0000,SHORT_WAIT_5/12
2026-05-31T13:03:56.638012,73919.99,59.66,228.911360,74043.82,74943.87,76839.25,bearish,,False,,0.0000,SHORT_WAIT_6/12
2026-05-31T13:33:57.032913,73964.01,60.70,302.826770,74047.83,74945.60,76839.69,bearish,,False,,0.0000,SHORT_WAIT_7/12
2026-05-31T14:03:57.409860,73786.0,55.96,486.167350,74031.64,74938.62,76837.92,bearish,,False,,0.0000,SHORT_WAIT_8/12
2026-05-31T14:12:04.879171,73842.0,57.45,529.918910,74036.73,74940.81,76838.48,bearish,,False,,0.0000,SHORT_WAIT_8/12
2026-05-31T14:42:05.289977,73652.0,52.69,972.327480,74019.46,74933.36,76836.59,bearish,,False,,0.0000,SHORT_WAIT_9/12
2026-05-31T15:12:10.115055,73645.77,52.55,1124.879160,74018.90,74933.12,76836.52,bearish,,True,short,0.0085,
2026-05-31T15:42:10.750341,73681.17,53.37,1229.195580,74022.11,74934.50,76836.88,bearish,,True,short,-0.0396,
2026-05-31T16:12:11.172824,73692.32,54.47,41.860430,73989.99,74884.82,76822.01,bearish,,True,short,-0.0547,
2026-05-31T16:42:11.570565,73506.89,50.39,274.182190,73973.13,74877.55,76820.16,bearish,,True,short,0.1970,
2026-05-31T17:12:11.955314,73499.98,50.25,368.680160,73972.50,74877.28,76820.09,bearish,,True,short,0.2064,
2026-05-31T17:42:12.339577,73693.02,54.48,443.034820,73990.05,74884.85,76822.02,bearish,,True,short,-0.0557,
2026-05-31T18:12:12.988390,73679.11,54.20,562.795520,73988.79,74884.30,76821.88,bearish,,True,short,-0.0368,
2026-05-31T18:42:13.371155,73673.48,54.09,663.899820,73988.27,74884.08,76821.82,bearish,,True,short,-0.0292,
2026-05-31T19:12:13.756838,73600.17,52.43,759.153070,73981.61,74881.21,76821.09,bearish,,True,short,0.0704,
2026-05-31T19:42:14.168986,73519.9,50.67,855.787300,73974.31,74878.06,76820.29,bearish,,True,short,0.1794,
2026-05-31T20:12:14.579647,73676.77,46.92,206.993580,73950.86,74832.61,76818.63,bearish,,True,short,-0.0336,
2026-05-31T20:42:14.953265,73686.8,47.17,340.313470,73951.77,74833.00,76818.73,bearish,,True,short,-0.0472,
2026-05-31T21:12:15.338820,73719.59,47.96,443.781150,73954.75,74834.29,76819.05,bearish,,True,short,-0.0918,
2026-05-31T21:42:15.718423,73694.77,47.37,611.101470,73952.50,74833.31,76818.81,bearish,,True,short,-0.0581,
2026-05-31T22:12:16.357872,73846.15,50.82,847.482430,73966.26,74839.25,76820.31,bearish,,True,short,-0.2636,
2026-05-31T22:42:16.740854,73900.01,51.94,986.530150,73971.15,74841.36,76820.85,bearish,,True,short,-0.3367,
2026-05-31T23:12:17.123276,73958.97,53.12,1208.747800,73976.51,74843.67,76821.43,bearish,,True,short,-0.4168,
2026-05-31T23:42:17.505475,73546.8,43.59,1367.528830,73939.04,74827.51,76817.33,bearish,,True,short,0.1428,
2026-06-01T00:12:17.881754,73765.82,56.34,125.180600,73933.84,74790.71,76831.24,bearish,,True,short,-0.1545,
2026-06-01T00:42:18.294378,73942.0,59.98,292.309940,73949.86,74797.62,76833.00,bearish,,True,short,-0.3937,
2026-06-01T01:12:18.720225,73602.29,52.14,466.385660,73918.97,74784.29,76829.62,bearish,,True,short,0.0675,
2026-06-01T01:42:19.380218,73596.01,51.97,632.703600,73918.40,74784.05,76829.55,bearish,,True,short,0.0760,
2026-06-01T02:12:20.024105,73536.0,50.40,1059.724760,73912.95,74781.69,76828.96,bearish,,True,short,0.1575,
2026-06-01T02:42:20.511373,73670.0,54.05,1155.695930,73925.13,74786.95,76830.29,bearish,,True,short,-0.0244,
2026-06-01T03:12:21.315011,73924.0,59.64,1493.817990,73948.22,74796.91,76832.82,bearish,,True,short,-0.3693,
2026-06-01T03:42:21.883232,73820.63,57.54,1676.210320,73938.82,74792.86,76831.79,bearish,,True,short,-0.2290,
2026-06-01T04:12:22.267921,73615.58,53.81,96.302240,73905.18,74744.77,76846.90,bearish,,True,short,0.0494,
2026-06-01T04:42:22.666439,73489.61,50.67,256.671690,73893.72,74739.83,76845.65,bearish,,True,short,0.2205,
2026-06-01T05:12:23.054821,73491.98,50.72,371.977220,73893.94,74739.92,76845.67,bearish,,True,short,0.2173,
2026-06-01T05:42:23.444297,73415.79,48.99,554.510980,73887.01,74736.94,76844.92,bearish,,True,short,0.3207,
2026-06-01T06:12:24.181148,73307.02,46.72,821.845720,73877.13,74732.67,76843.83,bearish,,True,short,0.4684,
2026-06-01T06:42:28.274619,73100.01,42.92,1197.229390,73858.31,74724.55,76841.77,bearish,,True,short,0.7495,
2026-06-01T07:12:28.988836,73158.32,43.93,1571.478880,73863.61,74726.84,76842.35,bearish,,True,short,0.6703,
