timestamp,price,rsi,volume,ema_fast,ema_slow,ema_trend,trend_direction,signal,in_position,position_side,unrealized_pnl_pct,pending_signal
2026-05-28T00:43:40.805106,74547.61,19.33,387.728270,75973.79,76641.09,77623.28,bearish,,False,,0.0000,
2026-05-28T01:13:50.656713,74451.6,17.65,591.716300,75965.07,76637.32,77622.33,bearish,,False,,0.0000,
2026-05-28T01:43:51.038074,74283.89,17.00,1023.593870,75949.82,76630.75,77620.66,bearish,,False,,0.0000,
2026-05-28T02:13:51.429657,74350.39,17.24,1368.679690,75955.86,76633.36,77621.32,bearish,,False,,0.0000,
2026-05-28T02:43:52.472542,74248.67,16.88,1743.407840,75946.62,76629.37,77620.31,bearish,,False,,0.0000,
2026-05-28T03:13:52.855767,74189.62,16.68,2025.720390,75941.25,76627.05,77619.72,bearish,,False,,0.0000,
2026-05-28T03:43:53.241872,73497.26,14.60,3464.704030,75878.31,76599.90,77612.83,bearish,,False,,0.0000,
2026-05-28T04:13:53.627511,73080.01,13.86,900.151900,75604.14,76452.88,77618.38,bearish,,False,,0.0000,
2026-05-28T04:43:54.317526,73194.0,14.14,1421.453450,75614.51,76457.35,77619.52,bearish,,False,,0.0000,
2026-05-28T05:14:03.489093,73014.08,13.71,1714.669410,75598.15,76450.29,77617.73,bearish,,False,,0.0000,
2026-05-28T05:44:03.864861,73006.84,13.69,2305.912570,75597.49,76450.01,77617.65,bearish,,False,,0.0000,
2026-05-28T06:14:04.257662,72964.01,13.59,2536.901050,75593.60,76448.33,77617.23,bearish,,False,,0.0000,
2026-05-28T06:44:04.646457,72871.24,13.39,3235.073720,75585.17,76444.69,77616.30,bearish,,False,,0.0000,
2026-05-28T07:14:05.326682,73212.28,14.18,4053.974340,75616.17,76458.07,77619.70,bearish,,False,,0.0000,
2026-05-28T07:44:05.950140,73477.07,17.47,4523.079740,75640.24,76468.45,77622.33,bearish,,False,,0.0000,
2026-05-28T08:14:07.251180,73442.0,19.77,159.497730,75442.13,76350.55,77565.45,bearish,,False,,0.0000,
2026-05-28T08:22:27.555259,73303.49,19.27,230.653890,75429.54,76345.11,77564.08,bearish,,False,,0.0000,
2026-05-28T08:52:37.747037,73346.0,19.42,542.936450,75433.40,76346.78,77564.50,bearish,,False,,0.0000,
2026-05-28T09:22:38.165729,73381.07,19.55,734.798420,75436.59,76348.16,77564.85,bearish,,False,,0.0000,
2026-05-28T09:52:38.560635,73541.57,20.64,1027.054750,75451.18,76354.45,77566.44,bearish,,False,,0.0000,
2026-05-28T10:22:38.935329,73390.42,19.58,1260.962800,75437.44,76348.52,77564.94,bearish,,False,,0.0000,
2026-05-28T10:52:39.316981,73382.65,19.55,1577.359580,75436.73,76348.22,77564.86,bearish,,False,,0.0000,
2026-05-28T11:22:39.700100,73414.0,19.67,1827.258400,75439.58,76349.45,77565.18,bearish,,False,,0.0000,
2026-05-28T11:49:36.570793,73469.64,19.87,1950.776970,75444.64,76351.63,77565.73,bearish,,False,,0.0000,
2026-05-28T12:19:46.920537,73362.75,18.56,115.392630,75258.36,76235.75,77480.06,bearish,,False,,0.0000,
2026-05-28T12:49:47.319139,73543.67,19.66,387.575360,75274.80,76242.85,77481.86,bearish,,False,,0.0000,
2026-05-28T13:19:47.912172,73250.01,18.18,651.893680,75248.11,76231.33,77478.94,bearish,,False,,0.0000,
2026-05-28T13:49:48.332809,72936.48,17.20,1363.389430,75219.61,76219.04,77475.82,bearish,,False,,0.0000,
2026-05-28T14:19:48.708694,73532.15,19.48,2819.562090,75273.76,76242.40,77481.75,bearish,,False,,0.0000,
2026-05-28T14:49:49.096023,72793.5,16.78,3606.541450,75206.61,76213.43,77474.40,bearish,,False,,0.0000,
2026-05-28T15:19:49.498295,72762.75,16.69,4192.239110,75203.81,76212.22,77474.09,bearish,,False,,0.0000,
2026-05-28T15:49:50.155026,72904.55,17.10,4555.433860,75216.70,76217.78,77475.50,bearish,,False,,0.0000,
2026-05-28T16:20:04.241704,73132.35,13.45,308.618140,75029.21,76097.72,77470.20,bearish,,False,,0.0000,
2026-05-28T16:50:04.663039,73324.55,16.35,694.340780,75046.69,76105.26,77472.11,bearish,,False,,0.0000,
2026-05-28T17:20:05.102439,73470.04,18.42,1044.942570,75059.91,76110.96,77473.56,bearish,,False,,0.0000,
2026-05-28T17:50:05.511807,73642.98,20.75,1385.201080,75075.64,76117.74,77475.28,bearish,,False,,0.0000,
2026-05-28T18:20:05.930423,73621.08,20.46,1802.328800,75073.64,76116.88,77475.06,bearish,,False,,0.0000,
2026-05-28T18:50:06.326678,73609.8,20.32,2011.681210,75072.62,76116.44,77474.95,bearish,,False,,0.0000,
2026-05-28T19:20:06.872926,73489.99,18.70,2188.730120,75061.73,76111.74,77473.76,bearish,,False,,0.0000,
2026-05-28T19:50:07.627692,73495.31,18.77,2372.440780,75062.21,76111.95,77473.81,bearish,,False,,0.0000,
2026-05-28T20:20:17.506000,73570.01,22.26,228.552370,74920.28,76009.43,77476.49,bearish,,False,,0.0000,
2026-05-28T20:50:18.135579,73676.41,23.79,397.659680,74929.95,76013.60,77477.54,bearish,,False,,0.0000,
2026-05-28T21:20:18.530878,73692.0,24.01,555.993030,74931.37,76014.21,77477.70,bearish,,False,,0.0000,
2026-05-28T21:50:18.907143,73828.0,25.86,758.089680,74943.73,76019.55,77479.05,bearish,,False,,0.0000,
2026-05-28T22:20:19.348124,73676.55,23.79,1027.740720,74929.96,76013.61,77477.55,bearish,,False,,0.0000,
2026-05-28T22:50:19.734936,73568.3,22.24,1222.486640,74920.12,76009.36,77476.47,bearish,,False,,0.0000,
2026-05-28T23:20:20.198194,73597.79,22.67,1382.929510,74922.80,76010.52,77476.76,bearish,,False,,0.0000,
2026-05-28T23:50:20.915437,73537.95,21.79,1544.097390,74917.36,76008.17,77476.17,bearish,,False,,0.0000,
2026-05-29T00:20:30.855248,73808.1,27.94,315.062530,74823.09,75924.99,77620.65,bearish,,False,,0.0000,
2026-05-29T00:50:31.616111,73794.01,27.74,552.720210,74821.81,75924.44,77620.51,bearish,,False,,0.0000,
2026-05-29T01:20:32.135181,73646.67,25.58,821.684880,74808.42,75918.66,77619.04,bearish,,False,,0.0000,
2026-05-29T01:50:32.534662,73482.87,24.46,1075.410580,74793.53,75912.24,77617.42,bearish,,False,,0.0000,
2026-05-29T02:20:32.925170,73612.33,25.11,1552.542640,74805.30,75917.31,77618.70,bearish,,False,,0.0000,
2026-05-29T02:50:33.315541,73358.61,23.87,1774.949070,74782.23,75907.36,77616.18,bearish,,False,,0.0000,
2026-05-29T03:20:33.702727,73431.16,24.21,1961.196630,74788.83,75910.21,77616.90,bearish,,False,,0.0000,
2026-05-29T03:50:34.396776,73361.87,23.89,2069.812370,74782.53,75907.49,77616.21,bearish,,False,,0.0000,
2026-05-29T04:20:44.978935,73257.63,23.97,135.297330,74638.91,75801.28,77540.12,bearish,,False,,0.0000,
2026-05-29T04:50:45.381838,73438.16,26.16,240.587250,74655.33,75808.36,77541.91,bearish,,False,,0.0000,
2026-05-29T05:20:45.801765,73558.72,27.83,759.145240,74666.29,75813.09,77543.11,bearish,,False,,0.0000,
2026-05-29T05:50:46.256331,73653.11,29.08,1115.959330,74674.87,75816.79,77544.05,bearish,,False,,0.0000,
2026-05-29T06:20:47.165632,73773.83,30.62,1366.630490,74685.84,75821.53,77545.25,bearish,,False,,0.0000,
2026-05-29T06:51:04.265107,73735.47,30.14,1527.438100,74682.35,75820.02,77544.87,bearish,,False,,0.0000,
2026-05-29T07:21:12.452252,73814.71,31.12,1888.026710,74689.56,75823.13,77545.66,bearish,,False,,0.0000,
2026-05-29T07:51:21.035248,73434.64,26.11,2437.679230,74655.01,75808.23,77541.88,bearish,,False,,0.0000,
2026-05-29T08:21:42.413026,73776.65,32.08,231.089730,74582.92,75732.08,77478.94,bearish,,False,,0.0000,
2026-05-29T08:51:45.993799,73700.01,31.08,654.730870,74575.95,75729.07,77478.18,bearish,,False,,0.0000,
2026-05-29T09:21:46.726006,73868.23,33.23,912.302440,74591.24,75735.67,77479.85,bearish,,False,,0.0000,
2026-05-29T09:51:49.250142,73750.25,31.74,1157.236200,74580.52,75731.04,77478.68,bearish,,False,,0.0000,
2026-05-29T10:21:49.897706,73662.91,30.59,1302.704190,74572.58,75727.62,77477.81,bearish,,False,,0.0000,
2026-05-29T10:51:50.553211,73646.67,30.37,1645.826710,74571.10,75726.98,77477.65,bearish,,False,,0.0000,
2026-05-29T11:21:51.254461,73690.23,30.95,1869.787820,74575.06,75728.69,77478.08,bearish,,False,,0.0000,
2026-05-29T11:51:54.881871,73443.52,28.28,2057.098600,74552.63,75719.02,77475.63,bearish,,False,,0.0000,
2026-05-29T12:22:12.242379,73352.71,23.50,130.125260,74447.22,75627.89,77429.58,bearish,,False,,0.0000,
