timestamp,price,rsi,volume,signal,in_position,position_side,unrealized_pnl_pct
2025-06-30T22:58:11.789724,107100.77,35.880760893267265,7.89433,,False,,0
2025-06-30T22:58:42.023716,107112.76,36.85194542698272,11.9732,,False,,0
2025-06-30T22:59:12.257790,107115.1,37.03806332972293,14.38576,,False,,0
2025-06-30T22:59:42.495643,107112.76,36.85194542698272,16.65681,,False,,0
2025-06-30T23:00:12.734636,107112.75,53.469829166361336,0.24674,,False,,0
2025-06-30T23:00:42.968284,107112.76,53.470682038968135,1.32913,,False,,0
2025-06-30T23:01:13.205542,107123.46,54.3656857281543,1.98034,,False,,0
2025-06-30T23:01:43.441402,107112.79,53.47324046920782,3.22172,,False,,0
2025-06-30T23:02:13.677531,107100.01,52.249686548450285,5.5966,,False,,0
2025-06-30T23:02:43.914021,107081.76,50.59578527447711,7.71609,,False,,0
2025-06-30T23:03:14.152018,107063.08,49.00794650807268,8.87896,,False,,0
2025-06-30T23:03:44.387217,107063.07,49.00712317720643,9.44924,,False,,0
2025-06-30T23:04:14.622304,107073.84,49.910175030369146,10.12197,,False,,0
2025-06-30T23:04:44.858401,107073.84,49.910175030369146,12.57207,,False,,0
2025-06-30T23:05:15.093672,107073.83,44.609883456939826,0.19982,,False,,0
2025-06-30T23:05:45.330199,107097.81,47.01379085677044,4.06654,,False,,0
2025-06-30T23:06:15.566268,107123.99,49.41076859275707,6.71117,,False,,0
2025-06-30T23:06:45.803926,107131.92,50.09460496036825,9.09568,,False,,0
2025-06-30T23:07:16.039513,107131.92,50.09460496036825,9.6471,,False,,0
2025-06-30T23:07:46.319517,107134.59,50.32070861331695,10.83968,,False,,0
2025-06-30T23:08:16.554045,107134.59,50.32070861331695,17.74602,,False,,0
2025-06-30T23:08:46.789536,107134.6,50.32155159248708,18.84344,,False,,0
2025-06-30T23:09:17.025966,107134.59,50.32070861331695,19.79874,,False,,0
2025-06-30T23:09:47.262824,107134.6,50.32155159248708,20.54952,,False,,0
2025-06-30T23:10:17.499435,107134.6,37.459680003418775,0.0703,,False,,0
2025-06-30T23:10:47.732212,107134.99,37.51173909331596,2.95047,,False,,0
2025-06-30T23:11:17.992954,107190.63,44.1449175824184,5.39279,,False,,0
2025-06-30T23:11:48.242749,107190.64,44.14598317339821,5.57235,,False,,0
2025-06-30T23:12:18.476963,107190.64,44.14598317339821,6.03579,,False,,0
2025-06-30T23:12:48.711629,107217.99,46.91579634464841,7.28129,,False,,0
2025-06-30T23:13:18.948872,107217.99,46.91579634464841,8.15786,,False,,0
2025-06-30T23:13:49.184738,107217.99,46.91579634464841,8.25011,,False,,0
2025-06-30T23:14:19.421321,107217.99,46.91579634464841,8.34012,,False,,0
2025-06-30T23:14:49.656842,107217.98,46.914833819876335,9.10348,,False,,0
2025-06-30T23:15:19.906096,107217.98,49.07070247306903,0.127,,False,,0
2025-06-30T23:15:50.167300,107185.82,46.2498212498218,1.85656,,False,,0
2025-06-30T23:16:20.431305,107174.85,45.360354832489314,2.39489,,False,,0
2025-06-30T23:16:50.691933,107205.82,47.9645558356821,5.33261,,False,,0
2025-06-30T23:17:20.953567,107211.46,48.47133757961847,5.64943,,False,,0
2025-06-30T23:17:51.231280,107232.59,50.44381701083226,6.51001,,False,,0
2025-06-30T23:18:21.494782,107222.97,49.54816164728448,7.45393,,False,,0
2025-06-30T23:18:51.758001,107199.32,47.39348646371458,8.97658,,False,,0
2025-06-30T23:19:22.017259,107199.32,47.39348646371458,10.16401,,False,,0
2025-06-30T23:19:52.281695,107194.01,46.93696145124672,11.56059,,False,,0
2025-06-30T23:20:22.544969,107165.36,48.33190122165342,1.82377,,False,,0
2025-06-30T23:20:52.809231,107176.08,49.31950745301364,3.58529,,False,,0
