timestamp,price,rsi,volume,signal,in_position,position_side,unrealized_pnl_pct,pending_signal,confirmation_status
2025-07-07T00:29:35.793583,109003.02,40.057643867467654,21.8745,,False,,0,,
2025-07-07T00:30:06.039095,109017.44,44.259569532156156,0.18127,,False,,0,,
2025-07-07T00:30:36.284297,109037.82,45.68619078716055,4.06199,,False,,0,,
2025-07-07T00:31:06.564770,109022.64,44.63064908462399,4.32793,,False,,0,,
2025-07-07T00:31:36.835276,108985.55,42.27058387537849,8.83703,,False,,0,,
2025-07-07T00:32:07.089543,109022.64,44.63064908462399,11.21208,,False,,0,,
2025-07-07T00:32:37.325643,109035.14,45.5027721774191,12.17783,,False,,0,,
2025-07-07T00:33:07.561341,109019.27,44.3907268589357,12.54268,,False,,0,,
2025-07-07T00:33:37.865937,109000.01,43.06638717825143,13.41041,,False,,0,,
2025-07-07T00:34:08.115973,109017.08,44.23369523170943,15.64625,,False,,0,,
2025-07-07T00:34:38.367711,109001.15,43.13040303547854,17.94112,,False,,0,,
2025-07-07T00:35:08.611247,108989.0,46.09788728468698,0.2802,,False,,0,,
2025-07-07T00:35:38.854387,109018.71,48.2218945716725,0.75466,,False,,0,,
2025-07-07T00:36:09.094372,109019.01,48.242897900130785,2.1333,,False,,0,,
2025-07-07T00:36:39.330668,108920.58,42.08504033181513,8.28517,,False,,0,,
2025-07-07T00:37:09.577225,108924.71,42.307347956769526,10.30782,,False,,0,,
2025-07-07T00:37:39.815589,108934.23,42.82884259319178,13.47067,,False,,0,,
2025-07-07T00:38:10.055687,108992.29,46.310218824813724,22.38919,,False,,0,,
2025-07-07T00:38:40.292716,108977.69,45.38257851194328,23.82879,,False,,0,,
2025-07-07T00:39:10.582382,108970.0,44.90876507005538,24.57791,,False,,0,,
2025-07-07T00:39:41.091246,108942.29,43.28051604799313,27.15371,,False,,0,,
2025-07-07T00:40:11.355026,108935.66,41.130520852839936,0.08674,,False,,0,,
2025-07-07T00:40:41.597395,108922.25,40.40576586993948,1.93758,,False,,0,,
2025-07-07T00:41:11.832927,108926.73,40.645033375189854,3.62049,,False,,0,,
2025-07-07T00:41:42.069301,108927.47,40.68482819756301,4.00087,,False,,0,,
2025-07-07T00:42:12.305886,108922.0,40.39249684741494,5.6907,,False,,0,,
2025-07-07T00:42:42.543815,108845.53,36.70546105640108,24.30846,,False,,0,,
2025-07-07T00:43:12.778830,108873.95,37.99439042170676,25.76229,,False,,0,,
2025-07-07T00:43:43.017362,108878.16,38.19306438791755,26.41073,,False,,0,,
2025-07-07T00:44:13.253611,108847.17,36.77745751157141,27.29297,,False,,0,,
2025-07-07T00:44:43.491381,108847.17,36.77745751157141,28.45409,,False,,0,,
2025-07-07T00:45:13.742756,108847.17,30.298914834983307,0.94341,,False,,0,,
2025-07-07T00:45:43.979815,108884.99,33.60963540685505,3.68386,,False,,0,,
2025-07-07T00:46:14.217538,108882.02,33.36106698938572,5.03959,,False,,0,,
2025-07-07T00:46:44.454378,108885.99,33.692911706785,5.72307,,False,,0,,
2025-07-07T00:47:14.689487,108870.0,32.33577389790568,6.93216,,False,,0,,
2025-07-07T00:47:44.924055,108867.72,32.13772209099301,7.31422,,False,,0,,
2025-07-07T00:48:15.160593,108888.24,33.87952168909817,9.31067,,False,,0,,
2025-07-07T00:48:45.395527,108904.41,35.19033899344092,11.71193,,False,,0,,
2025-07-07T00:49:15.632395,108898.0,34.67698087094047,13.67613,,False,,0,,
2025-07-07T00:49:46.121016,108915.84,36.085989263432374,16.22685,,False,,0,,
2025-07-07T00:50:16.372204,108909.85,34.47049052300217,1.01922,,False,,0,,
2025-07-07T00:50:46.610562,108922.0,35.442821552440336,10.67389,,False,,0,,
2025-07-07T00:51:16.852364,108891.0,33.68301191975981,12.22134,,False,,0,,
2025-07-07T00:51:47.087837,108878.07,33.16357564553681,12.76185,,False,,0,,
2025-07-07T00:52:17.326699,108878.07,33.16357564553681,13.48864,,False,,0,,
2025-07-07T00:52:47.562822,108878.07,33.16357564553681,13.6697,,False,,0,,
2025-07-07T00:53:17.796715,108878.08,33.16397118458109,13.88078,,False,,0,,
2025-07-07T00:53:48.032182,108839.09,31.690277287077024,16.68316,,False,,0,,
2025-07-07T00:54:18.266731,108821.75,31.076142472367295,18.89728,,False,,0,,
2025-07-07T00:54:48.503347,108823.0,31.11961679649039,19.06209,,False,,0,,
2025-07-07T00:55:18.741294,108848.0,30.03573881561222,1.97922,,False,,0,,
2025-07-07T00:55:48.979207,108817.56,28.498220804494864,2.69526,,False,,0,,
2025-07-07T00:56:19.214270,108809.48,28.235495464657603,3.42691,,False,,0,LONG_WAITING,Wait_0/10
2025-07-07T00:56:49.448718,108800.02,27.93398877989793,4.47538,,False,,0,LONG_WAITING,Wait_1/10
2025-07-07T00:57:19.683509,108806.75,28.147819559133822,5.70852,,False,,0,LONG_WAITING,Wait_2/10
2025-07-07T00:57:49.920310,108806.75,28.147819559133822,7.20822,,False,,0,LONG_WAITING,Wait_3/10
2025-07-07T00:58:20.156381,108806.75,28.147819559133822,7.56323,,False,,0,LONG_WAITING,Wait_4/10
2025-07-07T00:58:50.393825,108823.08,28.680535434895205,7.83222,,False,,0,LONG_WAITING,Wait_5/10
2025-07-07T00:59:20.630707,108823.07,28.680203045684678,7.92972,,False,,0,LONG_WAITING,Wait_6/10
2025-07-07T00:59:51.112943,108823.07,28.680203045684678,8.17993,,False,,0,LONG_WAITING,Wait_7/10
2025-07-07T01:00:21.350623,108823.08,24.386258078784266,0.20835,,False,,0,LONG_WAITING,Wait_8/10
2025-07-07T01:00:51.587383,108800.0,23.713138651244535,0.9843,,False,,0,LONG_WAITING,Wait_9/10
2025-07-07T01:01:21.825565,108800.01,23.713421992806204,1.2553,,False,,0,LONG_WAITING,Wait_0/10
2025-07-07T01:01:52.060686,108790.43,23.445049557584156,2.52029,,False,,0,LONG_WAITING,Wait_1/10
2025-07-07T01:02:22.296801,108790.42,23.44477259302957,3.08852,,False,,0,LONG_WAITING,Wait_2/10
2025-07-07T01:02:52.532057,108764.0,22.735187646060993,6.04047,,False,,0,LONG_WAITING,Wait_3/10
2025-07-07T01:03:22.767181,108753.49,22.46471140893979,8.04694,,False,,0,LONG_WAITING,Wait_4/10
2025-07-07T01:03:53.002335,108750.02,22.376818130566747,8.36948,,False,,0,LONG_WAITING,Wait_5/10
2025-07-07T01:04:23.237377,108722.23,21.69696837179748,9.99337,,False,,0,LONG_WAITING,Wait_6/10
2025-07-07T01:04:53.475193,108710.11,21.413234643561836,11.21808,,False,,0,LONG_WAITING,Wait_7/10
2025-07-07T01:05:23.710656,108680.01,21.55416779799023,1.98411,,False,,0,LONG_WAITING,Wait_8/10
2025-07-07T01:05:53.948006,108709.66,22.3921787709492,6.34759,,False,,0,LONG_WAITING,Wait_9/10
2025-07-07T01:06:24.185981,108709.72,22.397381181149157,7.2847,,False,,0,LONG_WAITING,Wait_0/10
2025-07-07T01:06:54.424049,108692.34,21.84672288148603,9.00855,,False,,0,LONG_WAITING,Wait_1/10
2025-07-07T01:07:24.663489,108718.46,23.147820314228582,10.79579,,False,,0,LONG_WAITING,Wait_2/10
2025-07-07T01:07:54.898628,108680.01,21.55416779799023,12.11835,,False,,0,LONG_WAITING,Wait_3/10
2025-07-07T01:08:25.136358,108687.0,21.719050954298297,12.49502,,False,,0,LONG_WAITING,Wait_4/10
2025-07-07T01:08:55.372665,108718.41,23.14356846472981,15.78587,,False,,0,LONG_WAITING,Wait_5/10
2025-07-07T01:09:25.610690,108703.83,22.12658735910233,19.23689,,False,,0,LONG_WAITING,Wait_6/10
2025-07-07T01:09:56.089919,108718.42,23.144418872266044,19.65682,,False,,0,LONG_WAITING,Wait_7/10
2025-07-07T01:10:26.327276,108729.05,25.157454693858924,1.8324,,False,,0,LONG_WAITING,Wait_8/10
2025-07-07T01:10:56.565164,108759.73,27.204500776556685,8.07296,,False,,0,LONG_WAITING,Wait_9/10
2025-07-07T01:11:26.806091,108729.29,25.16411619978507,8.93636,,False,,0,LONG_WAITING,Wait_0/10
2025-07-07T01:11:57.043283,108776.0,28.468516542155157,13.48941,,False,,0,LONG_WAITING,Wait_1/10
2025-07-07T01:12:27.279173,108775.99,28.467753124366055,16.91231,,False,,0,LONG_WAITING,Wait_2/10
2025-07-07T01:12:57.516111,108733.32,25.27650331360634,17.70885,,False,,0,LONG_WAITING,Wait_3/10
2025-07-07T01:13:27.752613,108745.72,26.079715899064084,19.70325,,False,,0,LONG_WAITING,Wait_4/10
2025-07-07T01:13:57.989666,108710.85,24.66236307998345,20.28723,,False,,0,LONG_WAITING,Wait_5/10
2025-07-07T01:14:28.226210,108751.35,26.53586890995753,34.61502,,False,,0,LONG_WAITING,Wait_6/10
2025-07-07T01:14:58.462390,108767.01,27.77556276333118,35.88671,,False,,0,LONG_WAITING,Wait_7/10
2025-07-07T01:15:28.698574,108732.43,28.006127970271706,2.20978,,False,,0,LONG_WAITING,Wait_8/10
2025-07-07T01:15:58.936066,108744.26,28.37079270037536,10.60247,,False,,0,LONG_WAITING,Wait_9/10
2025-07-07T01:16:29.172268,108774.41,29.6868527412977,12.1162,,False,,0,LONG_WAITING,Wait_0/10
2025-07-07T01:16:59.410592,108770.52,29.379287079725316,13.25639,,False,,0,LONG_WAITING,Wait_1/10
2025-07-07T01:17:29.645451,108840.0,34.49696489288428,23.88576,,False,,0,LONG_WAITING,Wait_2/10
2025-07-07T01:17:59.882632,108921.51,39.62933412798299,31.66765,,False,,0,LONG_WAITING,Wait_3/10
2025-07-07T01:18:30.843325,108910.6,38.98948881851219,38.17116,,True,long,-0.010016387029512297,,
2025-07-07T01:19:01.531517,108881.99,37.245321102750886,40.04948,,True,long,-0.03628300782828803,,
