timestamp,price,rsi,volume,signal,in_position,position_side,unrealized_pnl_pct,pending_signal,confirmation_status
2025-07-10T08:51:50.542269,111335.05,55.63604412769647,3.34251,,False,,0,,
2025-07-10T08:52:31.463104,111278.5,50.103745384208985,11.70148,,False,,0,,
2025-07-10T08:53:05.663259,111294.99,51.59993480741005,17.66331,,False,,0,,
2025-07-10T08:53:40.977073,111294.99,51.59993480741005,18.10714,,False,,0,,
2025-07-10T08:54:11.542886,111294.99,51.59993480741005,19.35235,,False,,0,,
2025-07-10T08:54:45.513474,111242.78,47.14271533039878,26.29806,,False,,0,,
2025-07-10T08:55:16.096962,111240.3,48.741853264681914,2.72556,,False,,0,,
2025-07-10T08:55:49.291046,111222.75,47.32122097851041,5.96856,,False,,0,,
2025-07-10T08:56:23.043478,111244.11,49.06199442360036,9.69674,,False,,0,,
2025-07-10T08:56:53.601640,111239.91,48.709357584875434,11.37974,,False,,0,,
2025-07-10T08:57:34.761234,111239.91,48.709357584875434,12.28923,,False,,0,,
2025-07-10T08:58:05.257867,111240.49,48.757700205339695,21.47305,,False,,0,,
2025-07-10T08:58:35.633080,111242.57,48.931858771810354,25.35798,,False,,0,,
2025-07-10T08:59:07.578803,111242.57,48.931858771810354,25.99425,,False,,0,,
2025-07-10T08:59:38.042724,111242.57,48.931858771810354,28.73661,,False,,0,,
2025-07-10T09:00:08.743340,111233.33,50.778771786007525,0.43735,,False,,0,,
2025-07-10T09:00:39.138652,111242.57,51.576142220976394,5.30047,,False,,0,,
2025-07-10T09:01:09.951086,111242.58,51.576991181472785,5.65382,,False,,0,,
2025-07-10T09:01:40.275012,111257.83,52.837920907042324,7.82289,,False,,0,,
2025-07-10T09:02:10.512820,111255.17,52.62273148306991,15.43004,,False,,0,,
2025-07-10T09:02:41.240234,111253.3,52.470272409699234,16.12875,,False,,0,,
2025-07-10T09:03:11.478368,111253.3,52.470272409699234,16.7029,,False,,0,,
2025-07-10T09:03:41.716047,111253.3,52.470272409699234,17.71731,,False,,0,,
2025-07-10T09:04:11.955348,111222.74,49.838210344044285,18.4041,,False,,0,,
2025-07-10T09:04:42.191708,111200.0,47.93177115750194,21.0584,,False,,0,,
2025-07-10T09:05:12.673165,111189.6,46.63030060387726,0.18348,,False,,0,,
2025-07-10T09:05:42.910420,111189.61,46.631190885281974,0.62718,,False,,0,,
2025-07-10T09:06:13.147799,111212.83,48.62130434084387,4.84432,,False,,0,,
2025-07-10T09:06:43.383640,111210.35,48.41585914448377,11.19705,,False,,0,,
2025-07-10T09:07:13.621737,111210.36,48.416690851633305,11.72097,,False,,0,,
2025-07-10T09:07:44.107191,111210.35,48.41585914448377,13.17452,,False,,0,,
2025-07-10T09:08:14.346048,111195.25,47.12862124241867,15.84196,,False,,0,,
2025-07-10T09:08:44.586111,111195.24,47.1277474797558,16.05289,,False,,0,,
2025-07-10T09:09:14.823925,111195.25,47.12862124241867,16.95147,,False,,0,,
2025-07-10T09:09:45.064291,111180.32,45.91944015507493,18.03307,,False,,0,,
2025-07-10T09:10:15.548950,111170.09,52.160850905019934,0.84725,,False,,0,,
2025-07-10T09:10:45.786981,111156.01,50.82548456307518,2.92273,,False,,0,,
2025-07-10T09:11:16.027945,111147.0,50.00626129268922,3.86603,,False,,0,,
2025-07-10T09:11:46.265983,111140.01,49.38867097777322,4.94801,,False,,0,,
2025-07-10T09:12:16.505264,111140.0,49.387798370996556,7.76862,,False,,0,,
2025-07-10T09:12:47.234371,111140.01,49.38867097777322,9.06433,,False,,0,,
2025-07-10T09:13:17.472527,111140.0,49.387798370996556,10.82224,,False,,0,,
2025-07-10T09:13:47.711565,111140.01,49.38867097777322,11.98376,,False,,0,,
2025-07-10T09:15:27.998816,111189.36,55.82152743852843,3.20958,,False,,0,,
2025-07-10T09:15:58.238913,111204.01,56.96231536644697,6.0884,,False,,0,,
2025-07-10T09:16:28.478705,111204.01,56.96231536644697,6.63878,,False,,0,,
2025-07-10T09:16:58.718313,111206.01,57.11349984192227,13.52168,,False,,0,,
2025-07-10T09:17:28.961410,111200.01,56.65672595590589,14.83132,,False,,0,,
2025-07-10T09:17:59.444260,111200.0,56.655956544122006,15.4984,,False,,0,,
2025-07-10T09:18:29.681723,111200.01,56.65672595590589,15.99978,,False,,0,,
2025-07-10T09:18:59.920970,111200.0,56.655956544122006,17.41579,,False,,0,,
2025-07-10T09:19:30.160677,111200.01,56.65672595590589,17.56733,,False,,0,,
2025-07-10T09:20:00.400758,111200.0,56.655956544122006,18.45448,,False,,0,,
2025-07-10T09:20:30.891023,111200.0,56.76353418225776,0.61337,,False,,0,,
2025-07-10T09:21:01.131337,111200.0,56.76353418225776,0.84179,,False,,0,,
2025-07-10T09:21:31.370021,111200.01,56.764543724544424,2.28378,,False,,0,,
2025-07-10T09:22:01.612610,111180.0,54.81383526825564,5.71021,,False,,0,,
2025-07-10T09:22:31.852254,111155.06,52.56249794143765,6.85211,,False,,0,,
2025-07-10T09:23:02.337978,111148.99,52.04226385559876,7.63485,,False,,0,,
2025-07-10T09:23:32.577221,111125.07,50.088667786130536,8.89667,,False,,0,,
2025-07-10T09:24:02.818872,111125.08,50.089453860640255,11.50367,,False,,0,,
