timestamp,price,rsi,volume,ema_fast,ema_slow,ema_trend,trend_direction,signal,in_position,position_side,unrealized_pnl_pct,pending_signal
2026-05-02T01:11:35.014087,78378.24,88.00,256.865700,77247.10,77020.01,74447.57,bullish,,False,,0.0000,
2026-05-02T01:41:35.556380,78324.35,87.82,366.517200,77242.21,77017.90,74447.04,bullish,,False,,0.0000,
2026-05-02T02:11:35.871226,78285.53,87.69,662.917840,77238.68,77016.38,74446.65,bullish,,False,,0.0000,
2026-05-02T02:41:36.189189,78383.18,88.01,735.088960,77247.55,77020.21,74447.62,bullish,,False,,0.0000,
2026-05-02T03:11:36.511624,78273.99,87.65,930.126690,77237.63,77015.92,74446.53,bullish,,False,,0.0000,
2026-05-02T03:41:36.832808,78402.79,88.08,1040.404640,77249.34,77020.97,74447.82,bullish,,False,,0.0000,
2026-05-02T04:11:37.155603,78274.88,84.32,118.956000,77342.34,77070.03,74466.66,bullish,,False,,0.0000,
2026-05-02T04:41:37.471575,78219.22,83.05,334.428100,77337.28,77067.85,74466.11,bullish,,False,,0.0000,
2026-05-02T05:11:38.046162,78100.0,80.45,639.148780,77326.44,77063.17,74464.92,bullish,,False,,0.0000,
2026-05-02T05:41:38.363962,78204.03,82.71,842.387680,77335.90,77067.25,74465.95,bullish,,False,,0.0000,
2026-05-02T06:11:38.914338,78248.38,83.71,1020.586190,77339.93,77068.99,74466.40,bullish,,False,,0.0000,
2026-05-02T06:41:39.308122,78196.6,82.55,1230.063830,77335.22,77066.96,74465.88,bullish,,False,,0.0000,
2026-05-02T07:11:39.737436,78310.83,85.17,1325.162630,77345.61,77071.44,74467.02,bullish,,False,,0.0000,
2026-05-02T07:41:40.203096,78248.78,83.72,1413.436430,77339.96,77069.01,74466.40,bullish,,False,,0.0000,
2026-05-02T08:11:40.697875,78250.07,82.51,33.659520,77420.32,77114.17,74382.46,bullish,,False,,0.0000,
2026-05-02T08:41:41.102351,78329.32,82.89,153.913540,77427.53,77117.28,74383.24,bullish,,False,,0.0000,
2026-05-02T09:11:41.744682,78301.71,82.76,228.265400,77425.02,77116.20,74382.97,bullish,,False,,0.0000,
2026-05-02T09:41:42.070169,78302.02,82.76,389.980520,77425.05,77116.21,74382.97,bullish,,False,,0.0000,
2026-05-02T10:11:42.388050,78297.03,82.74,490.064470,77424.59,77116.01,74382.92,bullish,,False,,0.0000,
2026-05-02T10:41:42.718187,78236.45,82.44,554.743080,77419.08,77113.64,74382.32,bullish,,False,,0.0000,
2026-05-02T11:11:43.052713,78175.73,81.34,654.003850,77413.56,77111.26,74381.72,bullish,,False,,0.0000,
2026-05-02T11:41:43.388407,78150.0,80.77,767.968960,77411.23,77110.25,74381.46,bullish,,False,,0.0000,
2026-05-02T12:11:43.736963,78108.41,78.47,43.494740,77474.03,77149.15,74453.10,bullish,,False,,0.0000,
2026-05-02T12:41:44.076768,78209.17,79.67,144.994330,77483.19,77153.10,74454.11,bullish,,False,,0.0000,
2026-05-02T13:11:44.667310,78365.72,80.55,311.458610,77497.43,77159.24,74455.66,bullish,,False,,0.0000,
2026-05-02T13:41:44.983620,78338.78,80.41,374.046400,77494.98,77158.18,74455.40,bullish,,False,,0.0000,
2026-05-02T14:11:45.332469,78325.01,80.33,430.351010,77493.73,77157.64,74455.26,bullish,,False,,0.0000,
2026-05-02T14:41:45.651509,78386.77,80.66,557.918920,77499.34,77160.07,74455.87,bullish,,False,,0.0000,
2026-05-02T15:11:45.981331,78435.25,80.92,624.477760,77503.75,77161.97,74456.36,bullish,,False,,0.0000,
2026-05-02T15:41:46.340359,78405.89,80.77,687.877030,77501.08,77160.82,74456.06,bullish,,False,,0.0000,
2026-05-02T16:11:46.692553,78538.0,83.70,46.646480,77602.10,77217.89,74462.96,bullish,,False,,0.0000,
2026-05-02T16:41:47.026453,78480.07,83.30,155.262010,77596.84,77215.61,74462.38,bullish,,False,,0.0000,
2026-05-02T17:11:47.630803,78439.61,82.39,270.177140,77593.16,77214.03,74461.98,bullish,,False,,0.0000,
2026-05-02T17:41:47.970072,78458.8,82.82,380.744790,77594.90,77214.78,74462.17,bullish,,False,,0.0000,
2026-05-02T18:11:48.291212,78322.81,79.85,439.308200,77582.54,77209.45,74460.82,bullish,,False,,0.0000,
2026-05-02T18:41:48.632492,78422.48,82.00,500.022800,77591.60,77213.36,74461.81,bullish,,False,,0.0000,
2026-05-02T19:11:48.976835,78465.05,82.96,557.367080,77595.47,77215.02,74462.24,bullish,,False,,0.0000,
2026-05-02T19:41:49.303266,78505.66,83.56,680.692920,77599.16,77216.62,74462.64,bullish,,False,,0.0000,
2026-05-02T20:11:49.638607,78437.82,80.10,11.070690,77673.78,77263.74,74444.42,bullish,,False,,0.0000,
2026-05-02T20:41:50.178607,78471.37,80.94,36.606850,77676.83,77265.05,74444.76,bullish,,False,,0.0000,
2026-05-02T21:11:50.746447,78493.98,81.35,81.935330,77678.88,77265.94,74444.98,bullish,,False,,0.0000,
2026-05-02T21:41:51.074319,78831.55,83.12,680.063210,77709.57,77279.18,74448.34,bullish,,False,,0.0000,
2026-05-02T22:11:51.642527,78736.65,82.66,856.658240,77700.95,77275.45,74447.40,bullish,,False,,0.0000,
2026-05-02T22:41:51.967467,78671.31,82.32,983.278770,77695.01,77272.89,74446.75,bullish,,False,,0.0000,
2026-05-02T23:11:52.293693,78710.01,82.52,1085.370140,77698.52,77274.41,74447.13,bullish,,False,,0.0000,
2026-05-02T23:41:52.613876,78703.02,82.49,1141.769810,77697.89,77274.14,74447.06,bullish,,False,,0.0000,
2026-05-03T00:11:52.952955,78569.77,81.07,67.040580,77775.81,77324.36,74539.64,bullish,,False,,0.0000,
