timestamp,price,rsi,volume,ema_fast,ema_slow,ema_trend,trend_direction,signal,in_position,position_side,unrealized_pnl_pct,pending_signal
2026-06-01T07:24:11.345200,73011.98,41.49,1722.241110,73850.30,74721.10,76840.90,bearish,,False,,0.0000,
2026-06-01T07:54:21.890068,72821.75,38.70,2251.721170,73833.01,74713.64,76839.00,bearish,,False,,0.0000,
2026-06-01T08:24:22.310686,72850.63,37.98,170.571650,73743.39,74640.42,76761.85,bearish,,False,,0.0000,
2026-06-01T08:54:22.696259,72819.01,37.27,705.415450,73740.52,74639.18,76761.54,bearish,,False,,0.0000,
2026-06-01T09:24:23.088842,72999.79,41.11,1073.178790,73756.95,74646.27,76763.34,bearish,,False,,0.0000,
2026-06-01T09:54:23.467823,72885.09,38.73,2773.907950,73746.53,74641.77,76762.20,bearish,,False,,0.0000,
2026-06-01T10:24:23.859771,72674.31,35.41,3011.505360,73727.36,74633.51,76760.10,bearish,,False,,0.0000,
2026-06-01T10:54:24.271459,72769.01,36.60,3256.776600,73735.97,74637.22,76761.04,bearish,,False,,0.0000,
2026-06-01T11:24:24.919994,72690.0,35.60,3433.187440,73728.79,74634.12,76760.25,bearish,,False,,0.0000,
2026-06-01T11:54:36.046590,72672.3,35.39,3598.890890,73727.18,74633.43,76760.08,bearish,,False,,0.0000,
2026-06-01T12:24:36.450512,72202.01,29.96,1395.977510,73572.64,74530.83,76702.10,bearish,,False,,0.0000,
2026-06-01T12:54:36.852808,72154.22,29.54,1773.793550,73568.29,74528.95,76701.63,bearish,,False,,0.0000,
2026-06-01T13:24:37.258442,71816.01,26.87,2702.250050,73537.54,74515.69,76698.26,bearish,,False,,0.0000,
2026-06-01T13:54:37.709264,71596.0,25.38,4052.247060,73517.54,74507.06,76696.07,bearish,,False,,0.0000,
2026-06-01T14:24:38.101298,71628.76,25.59,5885.198040,73520.52,74508.34,76696.40,bearish,,False,,0.0000,
2026-06-01T14:54:38.498047,71440.2,24.42,6857.851420,73503.38,74500.95,76694.52,bearish,,False,,0.0000,
2026-06-01T15:24:39.146200,71205.03,23.10,7588.402480,73482.00,74491.73,76692.18,bearish,,False,,0.0000,
2026-06-01T15:54:49.367456,71100.0,22.56,8492.347770,73472.45,74487.61,76691.14,bearish,,False,,0.0000,
2026-06-01T16:24:49.765722,70925.41,20.80,1082.868470,73243.35,74349.05,76664.76,bearish,,False,,0.0000,
2026-06-01T16:54:50.149380,71400.0,26.32,2545.960100,73286.50,74367.66,76669.48,bearish,,False,,0.0000,
2026-06-01T17:24:50.758403,71545.69,28.56,3145.293900,73299.74,74373.37,76670.93,bearish,,False,,0.0000,
2026-06-01T17:54:51.317291,71715.98,31.01,3776.121220,73315.22,74380.05,76672.63,bearish,,False,,0.0000,
2026-06-01T18:23:08.135277,71446.0,27.04,4067.239900,73290.68,74369.46,76669.94,bearish,,False,,0.0000,
2026-06-01T18:53:19.626677,71533.67,28.38,4372.132390,73298.65,74372.90,76670.81,bearish,,False,,0.0000,
2026-06-01T19:23:20.033686,71462.0,27.29,4630.500750,73292.13,74370.09,76670.10,bearish,,False,,0.0000,
2026-06-01T19:53:20.433235,71546.0,28.56,4866.879240,73299.77,74373.39,76670.94,bearish,,False,,0.0000,
2026-06-01T20:23:20.842066,71689.9,25.71,76.142840,73157.49,74270.02,76652.12,bearish,,False,,0.0000,
2026-06-01T20:53:21.238102,71552.58,23.92,222.913910,73145.00,74264.64,76650.75,bearish,,False,,0.0000,
2026-06-01T21:23:21.631965,71206.02,22.23,534.173200,73113.50,74251.05,76647.30,bearish,,False,,0.0000,
2026-06-01T21:53:22.017575,71079.99,21.68,798.805380,73102.04,74246.10,76646.05,bearish,,False,,0.0000,
2026-06-01T22:23:22.672478,71170.01,22.07,1167.900370,73110.22,74249.63,76646.94,bearish,,False,,0.0000,
2026-06-01T22:53:32.094882,71364.49,22.98,1570.402760,73127.90,74257.26,76648.88,bearish,,False,,0.0000,
2026-06-01T23:23:33.206738,71386.0,23.08,1797.344730,73129.86,74258.10,76649.09,bearish,,False,,0.0000,
2026-06-01T23:53:33.594340,71447.8,23.39,2147.790440,73135.48,74260.53,76649.71,bearish,,False,,0.0000,
2026-06-02T00:23:33.991542,71208.09,20.85,290.506610,72957.05,74139.33,76544.43,bearish,,False,,0.0000,
2026-06-02T00:53:35.039399,71265.13,21.10,597.986590,72962.23,74141.57,76544.99,bearish,,False,,0.0000,
