timestamp,price,rsi,volume,ema_fast,ema_slow,ema_trend,trend_direction,signal,in_position,position_side,unrealized_pnl_pct,pending_signal
2026-05-22T07:04:22.291103,77339.44,56.70,1431.940550,77515.49,78070.03,78022.02,weak_bearish,,False,,0.0000,
2026-05-22T07:34:31.264658,77474.01,58.80,1596.591040,77527.72,78075.31,78023.36,weak_bearish,,False,,0.0000,
2026-05-22T08:05:33.774569,77417.19,59.64,27.916830,77512.22,78047.01,77994.23,weak_bearish,,False,,0.0000,
2026-05-22T08:35:43.084392,77279.78,57.48,349.977590,77499.73,78041.62,77992.86,weak_bearish,,False,,0.0000,
2026-05-22T09:05:43.462293,77284.13,57.55,530.082840,77500.12,78041.79,77992.91,weak_bearish,,False,,0.0000,
2026-05-22T09:35:43.837527,77207.39,56.39,663.214840,77493.15,78038.78,77992.14,weak_bearish,,False,,0.0000,
2026-05-22T10:05:44.229957,77315.25,58.04,847.402500,77502.95,78043.01,77993.22,weak_bearish,,False,,0.0000,
2026-05-22T10:35:44.607075,77335.69,58.36,975.190100,77504.81,78043.81,77993.42,weak_bearish,,False,,0.0000,
2026-05-22T11:05:45.009605,77309.86,57.95,1080.930330,77502.46,78042.80,77993.16,weak_bearish,,False,,0.0000,
2026-05-22T11:35:45.392194,77328.35,58.24,1345.366320,77504.14,78043.52,77993.35,weak_bearish,,False,,0.0000,
2026-05-22T12:05:46.050616,77418.61,52.22,28.093070,77504.67,78022.80,77980.73,weak_bearish,,False,,0.0000,
2026-05-22T12:35:58.749783,77453.29,52.78,231.833900,77507.83,78024.16,77981.08,weak_bearish,,False,,0.0000,
2026-05-22T13:00:24.126962,77516.09,53.72,319.692500,77513.53,78026.62,77981.70,weak_bearish,,False,,0.0000,
2026-05-22T13:30:34.677007,77259.11,49.63,462.379530,77490.17,78016.54,77979.15,weak_bearish,,False,,0.0000,
2026-05-22T14:00:35.101651,77223.83,49.10,775.649710,77486.97,78015.16,77978.79,weak_bearish,,False,,0.0000,
2026-05-22T14:30:35.759261,76800.01,43.44,1368.385950,77448.44,77998.54,77974.58,weak_bearish,,False,,0.0000,
2026-05-22T15:00:36.147436,76717.54,42.49,1878.373030,77440.94,77995.30,77973.76,weak_bearish,,False,,0.0000,
2026-05-22T15:30:36.569644,76947.35,45.25,2347.305310,77461.83,78004.32,77976.04,weak_bearish,,False,,0.0000,
2026-05-22T16:00:36.959964,76802.96,41.95,18.207410,77388.98,77951.29,77952.87,bearish,,False,,0.0000,
2026-05-22T16:30:37.352341,76956.97,44.33,174.348690,77402.98,77957.33,77954.41,weak_bearish,,False,,0.0000,
2026-05-22T17:00:38.293949,76980.53,44.68,482.943900,77405.12,77958.26,77954.64,weak_bearish,,False,,0.0000,
2026-05-22T17:30:52.467776,77012.57,45.15,685.238400,77408.03,77959.51,77954.96,weak_bearish,,False,,0.0000,
2026-05-22T18:00:52.844730,76755.08,41.34,811.112000,77384.63,77949.41,77952.40,bearish,,False,,0.0000,
2026-05-22T18:30:53.228423,76747.34,41.26,947.034950,77383.92,77949.11,77952.32,bearish,,False,,0.0000,
2026-05-22T19:00:53.669370,76517.47,38.80,1619.978670,77363.02,77940.10,77950.03,bearish,,False,,0.0000,
2026-05-22T19:30:54.095640,75822.0,32.88,2283.737200,77299.80,77912.82,77943.11,bearish,,False,,0.0000,
2026-05-22T20:00:54.490487,75857.61,32.04,23.038460,77171.87,77833.68,77936.01,bearish,,False,,0.0000,
2026-05-22T20:30:54.883116,75951.74,33.43,176.066930,77180.43,77837.37,77936.95,bearish,,False,,0.0000,
2026-05-22T21:00:55.542008,75987.88,33.95,419.368900,77183.71,77838.79,77937.31,bearish,,False,,0.0000,
2026-05-22T21:31:06.001814,76037.78,34.67,542.633690,77188.25,77840.75,77937.80,bearish,,False,,0.0000,
2026-05-22T22:01:06.386360,75978.84,33.82,772.559170,77182.89,77838.44,77937.22,bearish,,False,,0.0000,
2026-05-22T22:31:06.791403,75847.23,31.97,955.299860,77170.93,77833.28,77935.91,bearish,,False,,0.0000,
2026-05-22T23:01:07.264702,75787.99,31.55,1246.070530,77165.54,77830.95,77935.32,bearish,,False,,0.0000,
2026-05-22T23:31:07.655891,75705.26,30.98,1428.361740,77158.02,77827.71,77934.50,bearish,,False,,0.0000,
2026-05-23T00:01:08.040654,75526.93,26.56,12.437580,76996.04,77731.23,77904.89,bearish,,False,,0.0000,
2026-05-23T00:31:08.454732,75430.74,26.02,314.485690,76987.29,77727.46,77903.94,bearish,,False,,0.0000,
2026-05-23T01:01:09.142678,75445.94,26.10,877.236560,76988.68,77728.06,77904.09,bearish,,False,,0.0000,
2026-05-23T01:31:18.093223,75483.85,26.32,1099.764860,76992.12,77729.54,77904.47,bearish,,False,,0.0000,
2026-05-23T02:01:18.465214,75487.76,26.34,1297.436650,76992.48,77729.70,77904.50,bearish,,False,,0.0000,
2026-05-23T02:31:18.847426,75464.47,26.21,1526.018970,76990.36,77728.78,77904.27,bearish,,False,,0.0000,
2026-05-23T03:01:19.228338,75577.05,27.24,1639.292810,77000.60,77733.20,77905.39,bearish,,False,,0.0000,
2026-05-23T03:31:19.683143,75618.47,27.89,1838.280430,77004.36,77734.82,77905.81,bearish,,False,,0.0000,
2026-05-23T04:01:20.067717,75635.22,28.86,0.741920,76881.28,77653.15,77951.42,bearish,,False,,0.0000,
2026-05-23T04:31:20.485535,75618.3,28.76,94.166230,76879.74,77652.49,77951.25,bearish,,False,,0.0000,
2026-05-23T05:01:21.134631,75525.79,28.18,202.008000,76871.33,77648.86,77950.33,bearish,,False,,0.0000,
