timestamp,price,rsi,volume,ema_fast,ema_slow,ema_trend,trend_direction,signal,in_position,position_side,unrealized_pnl_pct,pending_signal
2026-05-27T07:24:43.017637,75870.49,34.69,1946.144440,76577.36,76999.16,77780.92,bearish,,False,,0.0000,
2026-05-27T07:54:53.112227,75956.36,36.09,2186.810120,76585.17,77002.53,77781.77,bearish,,False,,0.0000,
2026-05-27T08:24:53.492235,75960.0,36.62,130.246580,76530.06,76962.42,77748.04,bearish,,False,,0.0000,
2026-05-27T08:54:53.869953,75879.91,35.90,295.588480,76522.78,76959.28,77747.24,bearish,,False,,0.0000,
2026-05-27T09:24:54.303988,75833.09,35.49,433.213350,76518.52,76957.45,77746.78,bearish,,False,,0.0000,
2026-05-27T09:28:11.096759,75839.66,35.55,444.411220,76519.12,76957.70,77746.84,bearish,,False,,0.0000,
2026-05-27T09:58:22.106847,75912.59,36.19,600.878850,76525.75,76960.56,77747.57,bearish,,False,,0.0000,
2026-05-27T10:28:22.487017,76020.0,37.45,730.392090,76535.51,76964.78,77748.64,bearish,,False,,0.0000,
2026-05-27T10:54:23.344104,75935.26,36.39,952.599890,76527.81,76961.45,77747.79,bearish,,False,,0.0000,
2026-05-27T11:24:32.363585,76020.97,37.47,1108.942990,76535.60,76964.81,77748.65,bearish,,False,,0.0000,
2026-05-27T11:54:32.743529,75778.0,35.02,1260.766570,76513.51,76955.28,77746.23,bearish,,False,,0.0000,
2026-05-27T12:24:33.122106,75836.75,29.79,361.837020,76451.26,76911.09,77733.56,bearish,,False,,0.0000,
2026-05-27T12:54:33.507844,75792.0,28.96,592.290870,76447.19,76909.34,77733.12,bearish,,False,,0.0000,
2026-05-27T13:24:33.945272,75359.77,25.76,934.392430,76407.90,76892.39,77728.82,bearish,,False,,0.0000,
2026-05-27T13:54:34.332013,75003.16,23.75,2600.791860,76375.48,76878.40,77725.27,bearish,,False,,0.0000,
2026-05-27T14:24:34.733668,74887.98,23.17,3551.690260,76365.01,76873.89,77724.12,bearish,,False,,0.0000,
2026-05-27T14:54:35.420073,75102.25,24.28,4322.588000,76384.49,76882.29,77726.25,bearish,,False,,0.0000,
2026-05-27T15:24:45.572102,75330.44,25.59,4763.079530,76405.23,76891.24,77728.53,bearish,,False,,0.0000,
2026-05-27T15:54:45.964674,75308.58,25.45,5137.617120,76403.24,76890.38,77728.31,bearish,,False,,0.0000,
2026-05-27T16:24:46.334950,75063.36,24.31,255.324110,76282.88,76819.38,77687.09,bearish,,False,,0.0000,
2026-05-27T16:54:46.708829,75271.1,25.49,599.241820,76301.76,76827.53,77689.16,bearish,,False,,0.0000,
2026-05-27T17:24:47.116156,75037.62,24.17,1015.943180,76280.54,76818.37,77686.83,bearish,,False,,0.0000,
2026-05-27T17:54:47.491998,74892.0,23.41,1618.731550,76267.30,76812.66,77685.39,bearish,,False,,0.0000,
2026-05-27T18:24:47.866006,74866.3,23.28,2008.642870,76264.96,76811.65,77685.13,bearish,,False,,0.0000,
2026-05-27T18:54:48.504871,74976.0,23.84,2222.989850,76274.93,76815.95,77686.22,bearish,,False,,0.0000,
2026-05-27T19:24:58.763291,75084.25,24.42,2561.658560,76284.78,76820.20,77687.30,bearish,,False,,0.0000,
2026-05-27T19:54:59.133156,75057.53,24.27,3128.041190,76282.35,76819.15,77687.03,bearish,,False,,0.0000,
2026-05-27T20:24:59.498723,75300.57,23.69,242.814140,76193.80,76759.92,77652.52,bearish,,False,,0.0000,
2026-05-27T20:54:59.898308,75247.99,22.77,375.735450,76189.02,76757.85,77651.99,bearish,,False,,0.0000,
2026-05-27T21:25:00.327182,75172.28,21.41,490.723120,76182.14,76754.88,77651.24,bearish,,False,,0.0000,
2026-05-27T21:55:00.837389,74375.64,16.67,967.427130,76109.72,76723.64,77643.31,bearish,,False,,0.0000,
2026-05-27T22:25:01.626129,74534.58,17.23,1440.743180,76124.17,76729.88,77644.89,bearish,,False,,0.0000,
2026-05-27T22:55:02.601404,74519.11,17.18,1635.808180,76122.76,76729.27,77644.74,bearish,,False,,0.0000,
2026-05-27T23:25:11.784060,74293.02,16.39,1934.215680,76102.21,76720.40,77642.49,bearish,,False,,0.0000,
2026-05-27T23:55:12.210937,74431.57,16.87,2578.450030,76114.80,76725.84,77643.87,bearish,,False,,0.0000,
2026-05-28T00:25:12.654407,74454.26,17.70,274.298470,75965.31,76637.43,77622.35,bearish,,False,,0.0000,
